Property ID,Property Name,Property Type,Sale/Rent Status,Sale Date,Rent Start Date,Sale Price,Monthly Rent Price,Agent ID,Agent Name,Buyer/Renter ID,Buyer/Renter Name,Buyer/Renter Contact Info,Sale/Rent Conditions,Commission,Closing Date,Lease End Date,Sale Method,Property Manager ID,Property Manager Name,Property Status,Mortgage Info,Open House Dates,Location
c844bebe-217e-40a2-b00c-31791a52a2db,9631 Morgan Row Suite 178,Commercial,Rented,,15-08-2023,0,1715.36,5613228b-b12b-4cfa-a87d-2520082344e8,David Barron,f1af8a15-6cca-4e0c-a7ba-729291126b73,Angela Powell,6643145874,Auction,923.59,,01-01-2026,Auction,98ec8c27-4778-4b7f-b3ac-0c2670ef7ff2,Jasmine Martinez,Rented,,,Los Angeles
1dd9d135-f674-401b-9b2d-bce846609cb2,31988 Mario Garden Apt. 948,House,Rented,,13-04-2023,0,2335.32,874233c1-4efe-4a67-a7e1-cc43e888fd6b,Vanessa Davis,787b89f2-c5b6-4172-9330-c2399086ddd8,Ryan Saunders,712-917-6703,Direct Sale,1571.1,,02-08-2025,Auction,f348d27b-dabb-4fc5-9f77-ec6c3bda5450,Stephanie Meyer,Rented,,,Houston
1db28a92-6046-48c2-a1bd-b63d8ecda13f,1701 Bell Pike,House,Rented,,09-03-2023,0,2071.69,3c66924e-9574-4c0a-9923-9ed02997e4f5,Jodi Ellis,59d9fd6d-64d7-4431-96b5-7f5bfa155248,Ronald Hensley,236-665-2750x156,Direct Sale,1161.27,,30-11-2025,Direct Sale,414b6b73-a536-4b67-ab71-4287f421a003,Robert Pitts,Rented,,,Phoenix
781d9893-6753-405e-b74f-ae303aba3aa5,253 Donna Motorway,Condo,Rented,,08-04-2023,0,1515.81,7c102692-6995-450c-951c-d5ba9b22c6d1,Jasmine Lopez DVM,fe23188f-c0f0-49b7-9a21-6628dd52587f,Andrew Henderson,804.470.3442,Agent Assisted,875.42,,28-04-2025,Auction,1650cb0c-90f0-4b20-beee-5b689b3bf4f6,Jason Rodriguez,Rented,,,Dallas
15d48f4c-719d-4786-ae4d-5ac0e181510d,164 Stewart Common,House,Cancelled,,,,,18e3f03d-4d56-4db6-952b-0a059ed2d853,Bianca Barrett,623123dd-e906-42ea-a5f2-ec38bf2ed69f,Adam Lin,001-893-363-9285,Agent Assisted,0,,,Auction,dd709131-aa1d-40fc-9e7d-046a20a26993,Jeremy Freeman,Cancelled,,,San Jose
5912a606-cb71-4455-9a8c-20f69367cee5,44178 Christopher Points Suite 276,Apartment,Sold,18-04-2023,,119985.71,0,86aad1d2-763e-4883-9893-260617022720,Mark Haynes,1262aebc-cc2c-484d-8c86-b3325cd1ef92,Brandi Burns,+1-738-383-6930x3248,Auction,4523.14,29-03-2024,,Agent Assisted,0f41e5c3-f291-4e9a-bc3e-df43bced3b38,Catherine Murphy,Sold,Oil foot entire administration security level thus customer.,09-08-2024,New York
4ddd448e-a3ee-4b8b-8805-b7bb9e26ee59,363 Sandoval Island,House,Pending,,,,,bde17dee-2fe6-46ee-ae39-8157971007c9,Chloe Christensen,2fb48365-707d-431f-91b5-37cd12ff6e5f,Haley Bradshaw,820.434.5267x90232,Auction,0,,,Direct Sale,e3066438-c5ac-4348-a22a-2db209496b35,Thomas Navarro,Pending,,,San Jose
0b7d9713-86fb-4f5e-b5de-749bae96166e,2921 Wolfe Avenue Apt. 086,House,Rented,,09-04-2023,0,1955.83,e42feb27-7aae-4a63-837b-e600f4a9d31f,Justin Brown,f5a81b61-97e1-4948-8b3f-24f7abfb41af,Cynthia Warner,671-366-4641x9648,Agent Assisted,903.88,,08-06-2025,Auction,88f870b7-77c6-4431-9fbf-f52fca27dc1b,Matthew Smith,Rented,,,Los Angeles
a9b910ea-c440-4c6e-a8ce-80eb36b01cde,012 Blake Loop Apt. 331,Condo,Sold,08-05-2023,,364245.32,0,2a8833fe-8ca0-4474-9849-a3d55ba583fd,Joanne Walker,6aaf943a-479d-475b-8ba6-638645d8bb2c,Michelle Cross,649-760-0658,Direct Sale,21022.91,07-02-2024,,Direct Sale,fc0caca2-76ab-490f-8cb0-10c628172ea1,Clifford Vazquez,Sold,Power field front future may sure however.,05-05-2024,San Jose
6d1bb0fb-68c1-4a75-b9a9-6fd4c5220405,3902 Wolfe Rapid,Apartment,Sold,09-07-2023,,607531.57,0,53902ec9-b4aa-41d0-a920-82b0dccc810c,Krista Bell,f865b702-287e-428e-b540-f4d9b8d43a7e,James Heath,(513)410-7007x28349,Auction,35491.27,12-05-2024,,Direct Sale,2740ab98-3bd3-40f1-a4cc-2087fea5613a,Kelly Riddle,Sold,Would act create break attorney among blood provide poor about conference.,20-09-2024,Dallas
142b528f-1b9b-4d1a-803c-9000a9a2abb6,43209 Oliver Port,Commercial,Pending,,,,,a40d19f7-dbaa-4d80-af2e-cbd10f1447cf,Mary Hayden,26565022-042a-47ee-a650-95c3fa6c6c39,Brittany Phillips,+1-647-613-0074x0781,Direct Sale,0,,,Direct Sale,9cfedfb9-54ae-43a4-9f2b-365b743145d5,John Pearson,Pending,,,Houston
3101a628-7beb-4cfa-bfc5-b19f2006f029,7220 Hamilton Route Suite 265,Commercial,Pending,,,,,459c1706-56d7-48dd-b6c4-470fe12174aa,Samuel Baker,d74d8340-89f1-4721-ab28-79f096603eba,Timothy Brown,-11122,Auction,0,,,Auction,9afffb61-017e-420d-a586-5bb9d3544b22,Austin Tate,Pending,,,San Antonio
2d795656-9508-44b4-bb68-be46b1f249a5,66593 Raymond Lodge Apt. 778,Apartment,Pending,,,,,f30e8bbc-cb05-43b6-a073-67986a8e6ced,George Gonzales,50a59612-f667-49a3-af70-dc828c122bc2,David Johnson,001-893-393-6155,Direct Sale,0,,,Auction,39c203b8-7856-40ea-a389-a7caa59a1f0b,Mary Wolf,Pending,,,San Diego
aee355ab-9e0a-4238-a43f-7562763c0784,98186 Poole Well Suite 185,Condo,Cancelled,,,,,0cd72e19-11b5-45f7-bdb0-f5e39f336e3a,Marcia Marshall,46a4cb8a-bb24-4614-8644-faf7b1c4ac81,Kevin Burns,001-417-286-5249x77541,Auction,0,,,Direct Sale,507912b3-56a8-454a-a1f3-c31b7798c803,Kayla Martin,Cancelled,,,San Diego
0d503052-2327-4848-9a67-308d798be51f,1400 Jordan Inlet Apt. 201,Condo,Cancelled,,,,,9c8dfd35-7708-42d8-82a3-3c11ffce0f85,Sarah Lester,7267e3bd-a8d8-4f01-8f7b-2ae1de780fbd,William Morgan,001-529-768-1270,Agent Assisted,0,,,Direct Sale,5057d1b7-7de8-4b03-91d9-8e318daf16d5,Suzanne Bass,Cancelled,,,Philadelphia
17ff5698-a2a2-4c1c-8bbc-6de7b3391196,8201 Webster Springs Apt. 889,Commercial,Rented,,03-11-2022,0,2284.79,91cbf745-912d-4526-903d-de7e4736bb29,Antonio Chandler,eb64e10d-013a-43e9-a7e1-5cac80f26869,Edwin West,(711)527-8360,Auction,1069.33,,20-06-2026,Direct Sale,d6be6f54-345f-40d0-93f0-b2caea0567ff,David Banks,Rented,,,San Antonio
506981cb-d531-400c-b34b-798ca003edd1,867 Johnson Villages Suite 114,Condo,Rented,,16-10-2022,0,2553.48,28aa8694-0eec-419f-bb23-89f5afc5735e,Sarah Williams,7daf1827-0b38-49be-92a0-158e69f22086,Steve Buchanan,2866489469,Auction,976.61,,14-01-2026,Auction,c48ad23c-21d9-4e9c-809b-958a019eed2f,Stephanie Prince,Rented,,,Dallas
be88509c-311e-400a-86ce-ec193f52cf29,1525 Walters Crest Suite 354,Condo,Pending,,,,,e578514e-047a-4448-9e84-7e228d5c7332,Jose Alvarez,47a7c2d1-238b-43c8-986c-1e54a3ae3976,Lori Ford,799-215-4663x3358,Agent Assisted,0,,,Agent Assisted,cc14dfc9-36ae-4503-a6f1-59baf9490e67,Joshua Williams,Pending,,,Chicago
f44c87c0-4b0c-4d91-ae8e-62cf051adfac,2158 Cole Land,Condo,Pending,,,,,d37e316a-e10d-4a1b-8ad1-c7cb5fbc39db,Ricky Hicks,0da3af74-dbfd-489c-bfca-2f493d499c13,Janet Thomas,216.969.7930x25973,Agent Assisted,0,,,Direct Sale,8b6daf02-1b43-4c00-ae43-a087ea865061,Erika Coleman,Pending,,,Phoenix
b4e3218d-3a05-4f73-9ab9-585cf2e0ab78,8289 Blanchard Extensions Apt. 206,Condo,Cancelled,,,,,4a4b89ce-aea1-4b40-82f7-ee017c5cb6b9,Tracy Torres,9398e432-20a7-4249-bd23-986c510a3569,Anthony Maynard,498-206-6807x405,Direct Sale,0,,,Agent Assisted,f5e1e546-e1f6-42c8-bd7b-c31f08ea5fb3,Jared Anderson,Cancelled,,,Los Angeles
6a61cff4-9c44-40f0-b95a-9cce474b25aa,109 Ramirez Wells Apt. 598,Commercial,Cancelled,,,,,7a1c6189-b0a8-4bb8-8d82-cc860372769c,Amanda Dalton,ab0729ce-6e42-42ff-8cd5-7db96a8cbcc2,Kevin Warren,851.984.9974x33707,Direct Sale,0,,,Direct Sale,25ff0b01-d3ae-4834-80aa-2f193dfc7c59,Elizabeth Mason,Cancelled,,,San Diego
059f66a9-e18c-41dc-9c67-e0e08780249a,2637 Tanya Radial Suite 000,House,Sold,22-03-2023,,246374.22,0,2477c886-b688-4f06-adcd-96e0cf422fb2,Joanna Foster,e1266437-9b36-4591-9d0c-5fbc091c1f5f,Joseph Christensen,851-724-0917,Auction,12478.64,27-08-2024,,Agent Assisted,356f7b26-4700-48ca-9290-f47591aa3c17,Kyle Alvarez,Sold,Ok score student list indicate fly interest clear.,20-04-2024,Los Angeles
dd188837-83c3-4de7-b794-9c9fcc00296f,66865 Lynch Path,Apartment,Pending,,,,,4802bac3-b28e-4a13-b9b2-0792b20f5fb7,Stephanie Powell,d7af792e-668f-41fe-844b-57a821f2092a,Carol Hernandez,+1-288-872-2489x28218,Auction,0,,,Auction,c632efb0-a20f-4f11-943c-e95268083f72,Tiffany Wheeler,Pending,,,Phoenix
d4102d59-d3f6-4286-a2c3-f21bc46feef5,47034 Gonzalez Harbor,House,Sold,04-08-2024,,208155.14,0,a638528a-0c45-48fb-a015-747a4b8571f4,William Taylor,937c0119-eff0-4821-8a53-8ec4b5f51e19,Jeff Wiggins,001-938-485-8223x831,Direct Sale,6418.72,16-01-2024,,Auction,e60a797d-4d0e-440f-82a4-666ff75fe8f1,Eric Walker,Sold,Wind eye skin owner during center me yard away green.,21-05-2024,New York
1dca878b-fcc9-4989-974c-14033df92d6c,78118 Lambert Walk,House,Rented,,21-11-2022,0,2256.33,52955ddf-a7fc-4620-817e-a85533a08bb1,Angela Herrera,b49bb542-0080-4f89-9c08-057c2ddcabc8,Robert Phillips,001-281-324-6139x2396,Agent Assisted,1110.21,,09-04-2025,Auction,7cebd4ab-daf5-4c06-9809-4e56a29bed60,Benjamin Taylor,Rented,,,Dallas
84507f99-145c-4fde-94a8-1e73dfd15cac,8675 Walker Square,Condo,Rented,,18-05-2023,0,2231.03,ab8e2536-50ec-43b5-b909-0c580595c7dc,Edward Ramirez,cb234f64-721d-4148-9664-437e7464af5c,Scott Vaughn,+1-219-634-1760x67776,Direct Sale,1118.49,,06-04-2026,Auction,884ce1d8-8c8d-4714-8676-d577272cee15,Bonnie Morgan,Rented,,,New York
6c4bfa84-cdb1-4228-b220-b9f82daa2c68,44533 Reyes Track,Apartment,Pending,,,,,fa3c8130-817e-49e4-a09b-bd6d9e97c969,Jesse Fox,c5770b79-8af3-431a-a67c-b4ac5560cf3f,James Young,001-354-754-1159x020,Auction,0,,,Agent Assisted,079c6eda-8f33-4b46-818b-a8eabc60481b,Nathan Barnes,Pending,,,San Antonio
36ecdf63-d128-4fce-8ac6-bc32ba14a7ac,508 Amber Pine Suite 992,Condo,Sold,14-03-2023,,711043.78,0,2764ff3b-b3a0-48b5-bc94-0bfce9de042b,Terri Woods,12585188-f112-471b-b081-25516800fa01,Patty Hernandez,725.310.4506,Agent Assisted,26711.95,29-07-2024,,Auction,efb7ff8a-98b6-4d32-967c-1138a0f81e1a,Kelly Woods,Sold,Trip region little Democrat admit forward.,15-04-2024,Phoenix
31cee1d8-2ce5-47b2-86bc-a2563cf6e65e,95227 Snyder Crossroad,House,Sold,18-12-2023,,658985.34,0,c396b68f-8d23-4d64-a6e0-51e298a14925,Theresa Mason,09d034e1-5f7c-4201-adeb-08b4a20c3b10,Charles Barrett,(915)910-4637,Auction,32404.67,22-02-2024,,Agent Assisted,58cffc60-05b1-41e2-aefa-272bafe4df07,Michael Trujillo,Sold,Matter most include thing at miss laugh determine finish.,16-11-2023,San Antonio
edcabb09-64d2-437c-bed0-bd6a92ba810d,44789 Madden Square Apt. 142,House,Cancelled,,,,,59af757c-438e-4d53-b1f6-e313887f006a,David Frederick,637ecf9b-22e4-4cf5-add5-ce9a3034fab6,Mike Mason,001-521-714-2265x550,Direct Sale,0,,,Auction,e6bbeb71-0070-4093-b189-9ccdc2d2414b,Teresa Thompson,Cancelled,,,San Diego
ad70ac4c-942a-47e9-a05f-c46663675e6b,7510 Ashley Station Apt. 429,Apartment,Rented,,24-04-2023,0,2733.85,cdcf3b28-707c-4103-a090-9fda087e9dd9,Tyler Bowman,b6dfac32-5cad-45f1-a724-a8a2d2727c4d,Justin White,5732299868,Direct Sale,1542.41,,31-12-2025,Agent Assisted,eeadeb68-3e7d-4478-a18f-f722e0b398fd,Kurt Knapp,Rented,,,Philadelphia
466807a7-8c43-4fea-b174-5a4ab71a34f3,6661 Robert Gateway,Condo,Sold,27-09-2023,,425758.97,0,5cb886e1-c0e0-41c1-885f-f5c2d8ccf962,Tamara Allen,c1af6cf5-923c-4266-9c01-df2ee2a08cd4,Eileen Jarvis,001-578-856-0023x85769,Agent Assisted,18853.46,30-05-2024,,Agent Assisted,397b430a-2331-411c-9684-89786dfb592f,Rebecca Lin DDS,Sold,Or fire trip quickly Mr.,09-06-2024,Chicago
0c34dd41-f000-446c-a52a-27a2fdb50234,52850 Teresa Row Suite 489,Condo,Sold,16-09-2023,,647828.69,0,6bd87ca3-d199-4925-b4a0-8c14a6aa9cba,Brooke Hernandez,3050afa2-b716-494f-bb96-c41ababaa42a,Lynn Fernandez,001-471-533-2093x27819,Auction,26965.67,11-12-2023,,Direct Sale,196108cf-7442-4060-846e-449cc47179a7,Henry Banks,Sold,Minute country trip move piece house big campaign.,25-09-2024,Philadelphia
20788dcc-8af9-4580-aa54-a25d4eb18cd7,2766 Warren Lake,Commercial,Sold,24-09-2024,,187908.48,0,5299c156-50cd-4758-abfb-975030cb9832,Kurt Powell,40116f25-b3d9-475d-b131-f7494c3800a2,Kathryn Santana,778-712-0799,Agent Assisted,10046.53,04-02-2024,,Direct Sale,fef68006-512f-4807-b67c-8d9e96ce0c6b,Robert Campbell,Sold,American college ground edge leader huge include form.,22-11-2023,San Diego
c7b5a327-b583-4b82-9182-0559a24bfc60,5434 Victor Gardens,Commercial,Pending,,,,,687cf472-5357-4d9c-8f40-647094b8d019,Sean Smith,6732c5a5-4150-4f2d-bba9-e3bd1f3a2d35,George Ellis,620-352-0629x45677,Auction,0,,,Direct Sale,3b09281a-d85e-4c4d-862a-515bf1b83872,Anthony Coleman,Pending,,,San Jose
5e128acb-8387-4902-89ae-87d9d2708a86,5941 Larry Park,House,Rented,,23-01-2023,0,1507.6,af7b61a2-3f8f-4d5b-8013-73c75d7af222,Nicole Davila,6aaa786c-a22c-4722-bdd5-39c567e3cfaa,Jamie Perez,+1-624-888-4876x454,Direct Sale,556.02,,13-02-2026,Agent Assisted,735bd760-689d-4bb3-b954-d64a1885c384,Victor Graves,Rented,,,Los Angeles
8455b119-9030-47b9-a0c3-eb64e4ba4f73,37867 Brooks Forks Apt. 940,House,Cancelled,,,,,83dd4e1b-7889-4f6b-a3ac-c55f1445d1ff,Daniel Mcguire,5870dc0f-d72a-4be6-877d-b661ef368c2a,Suzanne Johnson,529.434.8199,Auction,0,,,Auction,62ac4945-1501-4028-a536-376d5a3c9086,Bonnie Williams DVM,Cancelled,,,San Diego
c82e9fc0-9ac8-4429-9fac-cbf2d1fe0001,72198 Martinez Place Suite 612,Apartment,Rented,,28-12-2022,0,2080.7,2fffd16b-ca15-487e-bbd4-782048b61bf7,Taylor Butler,8053040e-693d-4ef7-be1e-db5a03c1c689,Adrian Weber,363.484.1722,Agent Assisted,783.93,,27-03-2025,Auction,6d907de5-d5ee-47e8-99ef-426c8a1010f1,Keith Church,Rented,,,Chicago
e89f5c1c-b45f-480a-99d3-e16e7c8f4fa3,901 Alexander Track Apt. 751,Condo,Pending,,,,,26016941-d01b-44b2-8429-3dd93299c08b,Shannon Andersen,49d99ca2-cb0b-4317-9091-f28ba692516e,Crystal Johnson,+1-339-324-7427x43809,Direct Sale,0,,,Direct Sale,3d302715-1d06-4f3b-b289-0419e50d6369,Patrick Oneal,Pending,,,Los Angeles
6521a66b-a8a4-4040-9dd3-7502e4d3103b,112 Patricia Overpass,Commercial,Rented,,27-11-2022,0,1781.63,41fe56a9-3b2c-499b-82d5-189033c33dfc,Matthew Hebert,2e1e23c7-17f9-4258-8d0c-b2cb446137fe,Lauren Acosta,(961)843-7273x7735,Auction,708.63,,02-04-2025,Direct Sale,5e06748e-7127-45e3-9400-579040ce6b03,Anthony Sandoval,Rented,,,Los Angeles
9b5aefaf-d1bb-49e5-bfdb-b51776a43f1e,2537 Morris Fords Apt. 628,Condo,Cancelled,,,,,cd2f4c07-4284-4c36-a966-69a21247880b,Christina Terry,76bec99d-f69c-47b1-8f2b-1538f2d018e3,Wayne Wilson,(314)727-9986,Agent Assisted,0,,,Direct Sale,e6ca6ac9-fc81-4671-b168-01c6fbc49aeb,Michael Lewis,Cancelled,,,San Diego
288417e9-5385-4700-aa41-4c2f0cefafb9,1771 Miller Fields Apt. 190,Condo,Rented,,20-05-2023,0,1629.85,9b586d35-a76e-4654-90a6-fd4af8c5c399,Dennis Stephens,93af7b50-a730-4223-9cc5-8d56521088b1,Mitchell Hatfield,976.947.1523,Direct Sale,978.98,,17-04-2026,Direct Sale,ea2d617e-2303-4dba-94b2-437e4c0a89f2,Brenda Cox,Rented,,,San Diego
1d5cdbed-d22b-46c2-b52d-ead1afae9e27,28823 Peterson Lake,House,Rented,,09-02-2023,0,1735.65,f0ce5710-c027-43bb-b297-7bb32008b80d,James Lee,d01bc911-8557-43a1-b7ee-007282d9587e,Michelle Johnson,278.452.8943x090,Agent Assisted,1080.62,,14-05-2026,Direct Sale,d4e58753-d994-4bdc-acf6-53f365dbb2b2,Jonathan Love,Rented,,,San Antonio
e9585a6a-a37a-4d31-bcb2-4cecf3fbd111,4980 David Tunnel,Apartment,Cancelled,,,,,e36fa41b-1799-4638-9f52-109dff864e76,Robin Flynn,89887487-5cc5-4e27-af03-98b577680ac3,Laura Erickson,+1-606-732-1329x5738,Auction,0,,,Auction,173f17cc-391b-456a-94a4-d4eb29bdfeed,Shawn Kidd,Cancelled,,,Los Angeles
f2b04c8b-b98a-43a8-a574-3723cbd70f9a,83980 Mark Forks,Apartment,Sold,30-06-2024,,547495.35,0,3e2a932f-6f7b-46e4-8edc-eb051a44d389,Tony Weaver,03b2e727-be4c-4089-9652-f79d69d646a6,Stephanie Palmer,+1-338-514-0187x599,Auction,25472.9,21-06-2024,,Direct Sale,f8871cf0-3eff-4b18-bcf2-5353b8aaf2d4,Cassandra Rivera,Sold,Center six rich world more scene situation describe security two.,30-04-2024,New York
49900e4c-bb8a-4fe1-9c54-8e5656fa7188,238 Robert Extensions,House,Sold,16-07-2023,,722079,0,d17c57e8-ce98-4187-85fb-3078edc08ec7,Sandra Christian,486644ed-e617-4bab-84ef-3d507be69248,Summer Kelley,308-219-4400x3586,Auction,23740.44,08-02-2024,,Auction,60e30340-8b8b-4685-98d7-7008d50b3f59,Meghan Solis,Sold,Employee process watch poor though war challenge through.,27-10-2023,New York
6978f92f-241d-4a6b-96f8-082c40d37344,14935 Anne Turnpike Apt. 344,House,Cancelled,,,,,4ca211f7-c8f9-4717-909e-11474905cd93,Victor Spence,b9be5112-a0dc-4de8-8220-3b4d20514af5,Sarah Warren,(596)450-2062x78991,Agent Assisted,0,,,Agent Assisted,0f252953-73db-45bb-98b4-1d1f29081004,Jason Gonzales,Cancelled,,,Phoenix
ed5a9b01-543f-448b-a924-12474e58ba15,66775 Jones Lake Suite 318,House,Pending,,,,,dea7bfd9-a1ff-43d8-ba52-37c463f837bf,Tina Reed,4aaec273-58ee-4afb-b19e-3be3454d3bd4,Jacob Marks,(650)685-4495x5722,Direct Sale,0,,,Direct Sale,8b68e091-a820-4524-b7da-ae25d0551c22,Paula Jones,Pending,,,Houston
5d1c1f3f-7a2f-49e7-9321-36a2e2d53940,448 Taylor Squares Apt. 505,House,Cancelled,,,,,cc785397-729e-4f82-a609-2046f02e82f9,Kimberly Sandoval,6846489e-e0aa-4310-b22e-1dfb90afaef1,Destiny Smith,278.472.4670x7641,Agent Assisted,0,,,Direct Sale,7dc37b28-fa28-4afe-bc34-35fbd47c36ef,Christine Davies,Cancelled,,,Philadelphia
14dea01e-31fb-462b-8733-290030ec9f43,52034 Audrey Locks,Commercial,Pending,,,,,c6a50e90-4d22-467c-bbba-9e281588dd12,Michael Ballard,6e0730f0-898e-4b21-be5c-1c056a638fae,Matthew Banks,+1-452-464-7645x5146,Auction,0,,,Agent Assisted,b2a6969b-15f9-452f-97c0-9a0f7923bcca,Alexis Jordan,Pending,,,Philadelphia
756e1ad3-a62d-405d-8ab7-e259484127cd,3631 Cantu Isle,Commercial,Pending,,,,,e71736b6-001b-4df2-814e-7b5fcff450a5,Kimberly Davis,ebdb89b3-71ff-4300-b311-f35cb1c2f1c4,Albert Taylor,+1-622-321-9179x3849,Direct Sale,0,,,Direct Sale,4331c8b1-66a0-4bf6-8997-0ffed969fad1,James Bailey DVM,Pending,,,San Diego
c9a0bb05-a708-4de5-88f8-6bba98d07d63,821 Kennedy View,Commercial,Pending,,,,,186eee58-e6c1-415c-b923-9e148142d4b0,Christine White,0df4e9a6-ef74-457e-8b4d-4cc18a171d2f,Rodney Todd,-6523,Agent Assisted,0,,,Agent Assisted,6a294a1b-ff34-4c7f-93b0-e1df35419666,Kimberly Boyd,Pending,,,Phoenix
225cb71b-760c-4211-b928-f015027b7baa,705 Hernandez Burg,Commercial,Pending,,,,,bce84983-43b5-4e32-be7a-e701980574e4,James Carter,9390d539-08c9-405d-ace0-266bcac0178d,Meghan Dennis,912-503-5926,Auction,0,,,Auction,b1f05f08-f388-4810-b9a2-e5aef8ba93eb,Christina Thompson,Pending,,,San Diego
21db2aeb-efb5-4fcc-8d8f-ae3f1eff1eee,52056 Tasha Points Apt. 801,Apartment,Cancelled,,,,,73749d28-aaa5-4713-89be-f2f297dca5dd,Laura Morris,4753156f-be38-4ff7-a746-cbb27e58f0f9,Lisa Sanchez,494-249-7868,Auction,0,,,Auction,a522f1a1-486a-4af2-8c37-b8b26ed4eb33,Tammy Mccoy,Cancelled,,,Dallas
2f241bcf-3ab8-41e0-84cc-a6a72f328199,930 Michael Orchard,Condo,Cancelled,,,,,1ddf396f-48f2-448f-ada5-119276f01c80,Seth Hopkins,5decbd95-072a-4b8a-a9fa-4c4704ac8909,Ronald Freeman,3229991139,Agent Assisted,0,,,Auction,64a04960-3fb6-476f-89f1-ed80d3a250a5,Colin Watts,Cancelled,,,Los Angeles
dc515651-eee2-4041-a586-90ffab686965,9213 Elizabeth Mall,Condo,Cancelled,,,,,fcbf0a0a-96a6-47b1-b3fc-d94e5e60a594,Melissa Sims,2a22cb4a-7567-4403-947a-dfe2ff94d965,John Gibbs,239.550.5018x28679,Direct Sale,0,,,Auction,5b818b22-0001-4fa1-b2b4-a6f9aa44f77d,Cassandra Barnes,Cancelled,,,Chicago
0433c723-7ffc-44e5-b9a1-13d65fc3b765,91327 Richard Neck,Condo,Rented,,13-04-2023,0,1763.03,5dacd57b-ff8d-4df1-9bc3-6bacdfba39dc,Peter Holmes,533aa3d2-3cde-458c-8727-3dfd88268b30,Melissa Hall,-11534,Direct Sale,719.13,,11-10-2025,Auction,b5c40ceb-0190-4cbb-8c63-42665dbcbc92,Steven Wallace,Rented,,,New York
9f9f1eef-367f-48f3-a61d-0427aec4751b,5869 Campbell Brook Apt. 495,Condo,Cancelled,,,,,a59b1c46-b6e7-49fa-b8ac-f48135b450b0,Dana Atkins,b2a9cd49-f0ee-4c59-a86a-232486ef9d2f,Margaret Zamora,8409876204,Direct Sale,0,,,Agent Assisted,e4936324-3b8b-40d1-9752-7413c076fcf7,David Howard,Cancelled,,,New York
b270153d-1f54-4f9f-b01a-cf3f771eb58f,52959 Natasha Hollow Suite 133,Condo,Cancelled,,,,,6fe0ebe3-a89d-4f5c-b8e9-ce4cba110664,Michael Garcia,67124997-3265-463d-a60d-24b773133de9,David Sullivan,586.635.4949,Agent Assisted,0,,,Agent Assisted,130f8b7d-f3cc-4df6-9d9f-74b2bab9a8b2,Diane Robinson,Cancelled,,,Dallas
242043b4-ce48-4dfc-88f9-193f5bffebfc,354 Brown Viaduct,House,Sold,16-10-2022,,911719.21,0,003c7500-3fa3-4647-9f72-6765fd86e9eb,Leslie Parker,04bd92bb-85c1-4044-a84d-39d7e962b378,Kelly Barber,001-203-928-0900,Agent Assisted,29483.79,29-03-2024,,Agent Assisted,91d7b6e7-2fc2-4b31-966d-3169d15a6207,Tina Harris,Sold,More catch eight decision possible focus put.,02-04-2024,Houston
fd3158ee-fb98-4890-8f75-aa39ac0a5406,821 Carlson Locks,Condo,Rented,,30-06-2023,0,2335.45,18daf261-faba-49bd-a368-47151e4d034a,Robin Chen,3ee7dd85-dd91-4845-b12c-298cb66a1dbd,Monica Trujillo,(390)655-4904x9160,Auction,886.4,,16-02-2025,Auction,977fe7c8-6e29-4fc2-986a-bb4fea5f6d96,David Hayes,Rented,,,Philadelphia
1e4030be-fb5a-43ef-a4f6-91ffef095cbb,2055 Schneider Court Apt. 555,Commercial,Pending,,,,,22af9143-5e33-422b-9ba6-541d8312dcc3,Jared Phillips,db6aba88-00ce-4937-a052-8dfc30319a35,Mariah Harmon,(372)210-0515,Agent Assisted,0,,,Direct Sale,1b92f21b-4a28-4f18-ac75-c7644e248e6e,William Hamilton,Pending,,,Houston
ae190e0e-b1ca-482a-8db4-f6bc9ae73e89,2433 Kyle Knoll,House,Pending,,,,,db631564-91c5-417d-9e87-80e06ae711ff,Eric Figueroa,acb88d68-5b4f-459f-980f-4de7c0c8f479,Deborah Gomez,(647)547-5834x73420,Auction,0,,,Auction,b34f6bb9-271d-4ea5-a716-c756e5699b26,Colton Chavez,Pending,,,San Antonio
5dc8fc19-b699-4cdc-9598-1fab343e4b1f,1254 Edgar Mountains Apt. 539,Apartment,Pending,,,,,15af8973-8535-4c5f-bf32-62a57fbd2c7b,Pedro Perry,2fa4e040-ab34-456a-b1bb-c3b7a99bcadc,Shawn Robinson DDS,(379)729-0907x00498,Agent Assisted,0,,,Auction,b8a1f0ee-3a4e-4369-80d3-6441ba6c552b,Jennifer Griffin,Pending,,,Dallas
d3709642-e1b7-480a-a874-cabd06760f63,18948 Willis Place Suite 691,Commercial,Pending,,,,,68589bf2-0831-436a-a056-4c83b335b0f4,Angela Hunt,0d91e8e9-c66c-4847-854e-9d58e32681f2,Jill Sharp,952.785.0803x4666,Auction,0,,,Agent Assisted,2a028be3-b647-407c-9e30-8f531baa82b9,Laura Johnson,Pending,,,Phoenix
835580d6-85a7-4afe-b4ba-40eadf4687de,44821 Kim Court,Condo,Cancelled,,,,,f874a87f-41ca-473d-8f67-9f5e9b234cbb,Toni Hall,a31eee1c-9aa3-4f3f-a5b9-974a012d5bf1,Lisa Moore,858.700.5515,Auction,0,,,Direct Sale,66952106-67f3-4a04-8f97-20326b16302d,Jamie Brown,Cancelled,,,New York
