Property ID,Tenant ID,Tenant Name,Unit Number,Lease Start Date,Lease End Date,Rent Amount,Payment Status,Property Address,Tenant Contact Info,Property Manager ID,Property Manager Name,Location,Sale Date,Complaint ID,Complaint Date,Complaint Type,Complaint Description,Complaint Status,Assigned Personnel,Resolution Date,Resolution Description,Priority Level,Maintenance Cost
d7bfb232-6fd3-4582-ac5d-54e6e44282a3,9ab56654-01e7-4779-8071-5ed1e66d3289,Paul Franklin,990,,,,Paid,"Unit 7700 Box 7782
DPO AP 18049",(635)551-9863x161,b679781a-1620-4e14-853e-c3ff4a884cbc,Michael Patel,New York,02-02-2024,,,,,,,,,,
f51bb19d-e474-4995-871e-26c0e79d522d,a9252178-048c-4faf-84f1-21aa3fb1c271,Samuel Kemp,17096,15-12-2022,20-06-2026,1617.01,Paid,"PSC 6970, Box 3222
APO AA 43965",001-459-277-7235,9e86478e-2acd-4327-9ee7-4bbea96498b3,Maria Foster,San Antonio,,,,,,,,,,,
03c8bb1b-6c7c-4f85-ab02-4db5184e5eec,ddee4bf4-8f15-4c5d-9926-d05bf6dda6be,Shelby Allen,44577,27-09-2023,15-08-2025,2191.58,Paid,"2196 Scott Gateway Apt. 893
West Shane, OH 91406",-9034,d8d5840c-8bbd-4205-91f9-b3ca54ad3ab4,Sheila Barry,Dallas,,950e24d9-a8f9-4b8c-9d43-538162a26e41,05-09-2024,Security,Kitchen themselves later candidate picture. Down decide medical rock region month project.,In Progress,Martha Campbell,,,High,1526.07
859d3721-8ebb-4f5c-892a-eb757060cc8e,8538cf88-e507-413b-98d6-34d502b75f33,William Leonard,3174,15-09-2023,14-02-2025,1393.54,Overdue,"8309 Anthony Ways Apt. 736
West Nancy, MP 93424",409.703.2356,0100a096-05f0-4026-8762-1f0745c7ebe7,Angela Contreras,Houston,,8322f446-e247-49f9-9f1e-c82db4d507c9,08-01-2023,Maintenance,Recently kind main hand drug. Upon bar against.,Resolved,Anthony Le Jr.,28-01-2023,Thus interesting really character move loss act allow along indicate ball number.,Low,4481.66
bedacd49-413f-42f4-92e9-9b2a89c9a263,f2e22c6a-42ef-4ba5-aa05-038e0421ad8c,John Marquez,918,08-12-2022,17-12-2025,2712.01,Paid,"897 Annette Parkways
Nguyenland, NY 33619",507-866-0328x7964,a40e9f53-539d-4929-aa17-145ee7a9fe09,Mr. Gregory Austin,Philadelphia,,,,,,,,,,,
c54053c4-f940-4265-98e4-9f55fb3981d3,61ae7e53-1324-4db1-a6a5-acf8f5c42bea,Christopher Torres,3555,13-09-2023,18-04-2026,1899.19,Overdue,"93216 Elizabeth Highway
Haileyborough, MH 82143",299.871.0956x71345,da70be2a-b918-44ca-b169-96672be9213e,Karen Boyd,San Jose,,,,,,,,,,,
818a5f07-e6ca-48a8-8d1e-9184ae36a0de,ca20bfa3-b3ff-4e0e-a590-aacdbf196fc5,James Rubio,86840,02-11-2022,10-11-2025,1108.43,Paid,"96612 Greene Branch
Port Brian, FM 94240",001-484-419-9771x2719,9ff79212-d2f9-4a51-8981-718ca1f0134c,Steven Boyd,Houston,,,,,,,,,,,
6f073013-046e-49b0-8e4d-78b40059e1eb,8355eb05-39d6-4901-82ce-e0785c6cd698,Julie Nelson,98142,,,,Paid,"5475 Jones Shoal
Michaelport, RI 95349",-3946,b75f95f5-4c48-4358-a27d-ffa818f45397,Katherine Powell,Dallas,06-09-2024,a6f51020-2e89-4a27-a607-c0c61e0bb6b8,17-12-2022,Noise,Discuss believe change about for. Marriage article let artist air.,Open,Nathan Wagner,,,High,4131.97
1c4a668a-552c-46cf-8f53-eb0196e33c4a,7c25fb2f-7a4b-44ea-87e6-a73fdb8161ee,Alan Stone,6615,,,,Paid,"246 Holly Divide Apt. 940
East Jason, FM 47642",(438)470-6046x874,6c3d774c-690e-4402-bfc5-e70841840aa1,Jose Phillips,Dallas,11-10-2023,41033793-a52d-410e-8901-e290a375c970,24-02-2024,Billing,Over pressure ago animal simple. Become prepare activity eat arm section early. Their win bar.,In Progress,Nathan Pruitt,,,Medium,249.59
00d7fb2c-db99-431b-b2a9-f599f11c3783,1cd424d7-17d0-481a-948a-9b6665bf055e,Bonnie Ortega,26737,09-03-2023,10-11-2025,1430.37,Overdue,"72677 Ayers Squares Apt. 227
Port Jessica, MN 39510",926-243-8865x4868,ba7520a1-65f7-469f-8603-45ab813c9775,Megan Fletcher,San Jose,,c7558fcf-1970-4985-afa3-f611ee09e3a4,30-04-2024,Security,State teach write minute. Goal black author happen. Age word system central bar pattern.,Open,Nicholas Hale,,,Medium,4236.25
afe0b327-a0f2-4c60-b8c3-cd53673f4368,b9a48f07-0002-4b07-bba3-deaac3ebae2c,Dustin Cunningham,9380,,,,Paid,"252 Willie Parkway Apt. 587
Sarahbury, FL 27626",990.545.1112,56b83c07-55b3-4736-b21e-3165e5e49d19,Andrea Moody,Los Angeles,13-10-2022,,,,,,,,,,
3a60d180-d2bc-4e01-b11e-c349c6ef17a7,e9c4c849-afb9-4529-b958-9dea8bc3841c,Laurie Craig,9335,,,,Paid,"USNS Johnston
FPO AA 87345",363.421.4897,810f029f-4212-4218-bd11-83882dc11e7f,Gregory Huff,San Antonio,28-11-2022,,,,,,,,,,
4aa8927f-db86-4311-b816-4b9e612cbbb0,151b301e-b22d-4cef-be1c-9be6c616491c,Brianna Bennett,5600,14-07-2023,20-03-2025,1981.81,Paid,"PSC 3936, Box 5163
APO AE 02952",-10398,b7a2ac07-bebe-4445-8cad-281bdd7a1c38,Patricia Peters,Los Angeles,,cacf6afb-cffc-4dd2-a10b-939b15d89f8f,27-09-2023,Neighbor,Officer own writer drop political. Either decide anyone since imagine box.,Resolved,Jeffrey Carroll,01-10-2023,Cup six keep herself success realize up.,Medium,4336.53
7ac60c9b-7062-42d9-8a12-7dd0d6f700cc,d96f3369-5360-4ca1-8153-68cb468f6739,Anthony Wade,711,,,,Paid,"95354 Amanda Park
Morenochester, LA 25248",854.501.1532x6645,378674ff-7f66-4fae-b857-fdddbf37c912,Geoffrey Brock,Philadelphia,27-07-2024,8abdbaca-8bc7-405c-8f9b-6d977ea0e234,11-01-2024,Maintenance,Sure last eight social modern. Push about leg high fire.,Open,Stacie Johnston,,,Medium,1702.3
a21fb155-9fe2-4f0f-9369-4ff5582aba3e,71775696-2038-428d-a333-2cc47efc0e74,Christine Nelson,58222,,,,Paid,"127 Randy Falls
Saratown, ME 02900",911.296.2947x624,52a8bb0b-6762-4012-a580-859171495372,Julie Gallagher,Philadelphia,11-08-2024,c5d28df7-7fb9-4d79-9cac-a90586d524ef,16-07-2024,Neighbor,His mean cost opportunity send seat. At nor speech fine.,Resolved,April Walsh,08-08-2024,Into city site score cut lead someone minute send down minute.,Medium,4728.59
ef0e3294-e3c8-4487-8f61-a93956b3e552,b6c65615-31ee-40cc-b76e-147f3ba70677,Amy Jones,655,,,,Paid,"03563 Jerry Pike Apt. 024
Heidifurt, ID 75806",(985)432-1443,ad73ba59-f06b-4c9c-8e78-ff2c6886e2bc,Brooke Stone,Dallas,19-02-2023,fa96d7df-a6c7-434a-860c-47eaae7e0d82,02-01-2023,Noise,Religious ahead speak contain resource good nation. Gas exist other recognize fine.,Resolved,Thomas Terrell,13-01-2023,Real left girl or consumer space Mrs.,Medium,1084.01
a377f6d3-5099-4e9a-aca0-10f46e227b89,64a6fed8-d432-4fc6-b786-3de43b4f7812,Sheila Leonard,6001,29-11-2022,15-03-2025,808.27,Paid,"3850 Brenda Harbor Apt. 306
East Rebecca, RI 75618",001-519-469-9036x129,a06ecd26-f372-4750-97aa-b8a0befd44e5,Mary Marquez,New York,,,,,,,,,,,
93d34a91-5d3e-4640-9516-059a411feac2,60540a51-b005-496c-982c-9a108bb5aca7,Mary Cole,322,28-04-2023,02-03-2026,2396.46,Overdue,"Unit 3270 Box 6762
DPO AA 34708",477-958-0134,ea0ae446-b9c3-4f42-b235-399cbf527f28,David Martinez,New York,,,,,,,,,,,
f3d308e6-a8df-4197-b712-fcc1f0a0781b,bc835f3d-0086-479e-825d-42ed6164208e,Jessica Buchanan,3451,20-07-2023,10-05-2026,1207.34,Overdue,"0691 Christine Loaf Apt. 555
Spencefort, AK 18300",+1-427-586-3598x17108,9df6d3b9-0f9c-47e8-a232-aeb80ee8c7c0,Reginald Thompson,Dallas,,,,,,,,,,,
51e91959-df10-455d-97b1-cef2e1ef6919,aaf232dd-92f5-4f51-b234-3e67b110e100,Kimberly Oconnor,5005,16-01-2023,15-05-2026,2811.93,Paid,"73214 Hill Hollow Suite 655
North Heatherstad, NM 68698",001-562-262-7973x4434,f47d5152-16a0-4b3e-8324-c11c8fa12caf,Howard Hill,New York,,,,,,,,,,,
71ffd5c0-1090-4767-9274-509083b22ff6,186adb02-fb91-4bf5-a91c-52611cb0917d,Brett Diaz,683,,,,Paid,"Unit 8786 Box 7773
DPO AE 67988",(305)784-0881x49034,4984b2b8-a389-444b-85d1-b696e1cc4d03,Stephanie Cooper,Phoenix,01-03-2023,40f38573-edd3-4d98-acce-1b7503c4e01e,05-09-2024,Noise,Before high oil then piece technology. Very local his eat.,Open,David Holt,,,Medium,4231.08
36c1a938-edd9-48ab-ac78-f06cf46c2318,2ccb1734-0fba-4958-98b7-42e8441d0280,Dylan Smith,214,,,,Paid,"01821 Huffman Ferry
Elizabethstad, VI 61693",-5706,5a3ad784-da4d-4246-b47f-6ad5505355eb,Danielle Crosby,Los Angeles,05-06-2024,996fb1ce-0c8e-4cb0-9873-bb0593934ff0,30-07-2023,Maintenance,Newspaper lay million. Tree newspaper arm. Work yourself series activity degree candidate soon.,In Progress,John Schmidt,,,Medium,4952.46
f3f851ae-7f4d-4628-b184-bcf29f3cc8bd,3c131d04-0a1c-4fb4-b138-df137e17f1f0,Brittany Bell,2312,,,,Paid,"3266 Jeremy Roads
Port Ronnietown, NJ 73113",4007524052,7d9a369b-39f0-44a2-91ce-59c6d5f864a2,Steven Hall,Dallas,23-01-2024,,,,,,,,,,
c4c24b23-be16-4de6-ba37-0ef984ef78a5,7396a3d0-d07c-439a-a7b5-fa265f6cbfcc,Jeffery Baker,5483,,,,Paid,"34228 Edward Village Apt. 411
Lewisfort, NY 14608",001-713-459-1254x356,a80e308c-a72a-48d4-bd9d-56f786607175,Helen Robles,New York,26-10-2023,dd01e6a2-896b-4c61-b4b7-db34e1af420c,04-02-2023,Neighbor,Lawyer happen customer claim thought. Energy action development court now so.,In Progress,Patricia Myers,,,High,2287.45
f56d3bb9-7caa-4994-ba6d-9e9aa5c0a2ae,0371c554-ae03-473e-926e-045d239bb097,Caitlin Newton,239,16-10-2022,21-05-2026,1325.18,Paid,"71789 Alexander Greens Apt. 349
East Sarah, NM 91790",(426)334-8999,bad646f0-ed0e-4b05-8272-d184a5e470ed,Holly Tapia,San Diego,,,,,,,,,,,
1a70f600-7050-4d39-8582-f340f802bac3,df8967d7-0883-4699-8818-963ce5811a86,Kenneth Sampson,23847,26-04-2023,07-11-2024,1323.49,Overdue,"22000 Nicholas Village Suite 612
Lawrenceview, TN 35081",201.415.1610,9f27b669-76e3-459b-a8de-20ee20111ba9,Christopher Mcdonald,San Diego,,,,,,,,,,,
0154f6c5-1ebc-4ac2-82f5-ee42a2442696,1a6f185c-914a-42d6-ad97-6131a2a0b677,Bailey Walker,3567,21-08-2023,12-09-2025,2918.65,Overdue,"45509 Paul Avenue
East Michaelashire, MA 55978",001-627-322-0713x89786,287839ba-5a19-4f8c-8434-52373f6f2dd4,Keith Lopez,San Diego,,94043c84-b194-4e47-b199-966602061bd0,20-01-2023,Maintenance,Live fly health law identify capital. Source product provide idea condition dinner.,Resolved,Jessica Henderson,07-02-2023,Tough provide resource see want collection exactly total product green.,Medium,4398.93
48f83f17-dffe-4eb3-b12a-44d36899164e,efd50b76-071b-49f1-bd24-50723c57a814,Emily Lozano,10090,27-02-2023,12-08-2025,2840.78,Overdue,"143 Katie Hollow
East Jennifer, UT 79431",001-677-964-1609x447,2809e9a7-b216-4874-bf67-3dd86dd16544,Amy Rollins,San Jose,,,,,,,,,,,
60b151be-33d9-4855-9d14-e45169fbbbe8,8cec3d8f-b47a-4d38-b541-02279769f331,Ana Duncan,58772,30-12-2022,14-03-2025,1790.21,Paid,"PSC 3259, Box 7877
APO AE 09262",001-261-261-0971x109,662e537e-86cc-4b9d-8695-809647dd4cc4,Jeffrey Odonnell,Phoenix,,968a9fa5-5329-44da-ae9a-a2d4284804af,23-08-2024,Maintenance,Night method type. Four less film computer even.,Open,Cody Rodriguez,,,Low,247.65
b2a6f18e-0efb-45a4-ae4c-a5250239c5be,8ed18b5f-04c7-4a75-9206-651197f506d8,Alexis Wu,70111,13-12-2022,09-07-2025,1996.03,Paid,"681 James Squares
South Sheilaview, WV 78836",4598839339,a6fbea0c-aa87-4ab7-8fbb-9777cda8a8a7,Michael Savage,Houston,,a45d1fbf-56e3-4d7c-928a-14e6bcae051a,16-05-2023,Noise,Usually mind push point. Surface despite find small upon ago partner.,Resolved,Michael Rogers,28-05-2023,Produce entire imagine sell continue different daughter benefit natural there.,High,2265.34
fb329b3e-2fdd-4fc2-8053-94005e31f60a,749fe8d4-690b-4ff9-913a-b97194c94ac0,Janice Jones,4527,31-10-2022,22-05-2025,2816.13,Paid,"3734 Gonzales Corner Suite 041
Lake Linda, DC 09628",(404)636-4451,e130608d-d3c5-4784-a951-6760ef3d5544,Kimberly Hampton,Phoenix,,1af44bf9-3802-44a2-93fc-ac4b805a6531,21-12-2023,Maintenance,Herself rule ever. Per side woman bit them.,Resolved,Jill Mosley,26-12-2023,Subject whatever which though seem man.,Low,2612.21
aecae8db-7931-430f-b7df-8b6dcec6ab57,8e8d35f7-d9a2-447f-927e-e8bb387db5e1,Mr. Robert Watson,215,15-05-2023,29-11-2024,2290.46,Paid,"31181 Wagner Parks Apt. 396
South Zachary, VI 10252",342.499.9981x8936,eecf6d8a-2f6c-4361-8f7b-521b45ea66a1,Nancy Compton,Philadelphia,,4dc59f4b-a72a-4743-97c0-10715d66d9f6,20-07-2024,Noise,Doctor tax per radio industry require business. Travel most adult religious.,Open,Darren Price,,,Low,4258.2
8aab696c-eb02-4e2e-a203-1134a1d86c43,b54125cb-ff49-4f20-bebf-20d3ac19b927,Heather Reynolds,6230,15-03-2023,25-10-2025,2411.59,Paid,"624 Shepherd Crossroad
New Heather, WI 26773",+1-710-905-2171x019,da3fd45d-d07d-4b59-a566-bb77cca4f373,Jacqueline Oliver,Phoenix,,12026617-5415-4fbf-9079-48f7a0000f02,23-10-2023,Noise,Quite activity TV will. Service possible radio system night call study.,Resolved,Elaine Weeks,19-11-2023,Serious become prevent security guy wife.,Low,1900.56
b88e26f0-b413-4816-acb2-b5f663bc61cd,91a029cd-9c37-41e6-aa01-f2b12d92a02a,Angel Price,5224,,,,Paid,"3111 Ryan Loaf
Chadtown, GA 73965",870-702-8720,71c63699-920e-4a67-95da-b1130aa2b575,Jessica Hopkins,San Diego,06-07-2024,,,,,,,,,,
59eb3048-52a9-4262-8485-f55f68064f29,1ad8d69c-6382-4dd7-9f60-ea770cbbdbce,Linda Johnson,8808,13-10-2022,27-07-2026,1353.73,Paid,"8409 Lee Village
West Katelynview, NV 69822",001-785-973-9915x6770,bee606e6-b3d7-46b0-99f9-18d602feb314,Angela Shea,San Antonio,,,,,,,,,,,
040e1079-7721-45c3-9710-e25e79784578,a42ce3f3-960d-4bde-8391-3d96439dcc0d,Brian Skinner,48980,,,,Paid,"6246 Oscar Mill Apt. 070
New Markland, UT 92663",+1-615-250-5571x0814,f98640cd-1433-4d50-8931-25e5c8f5c02c,Leroy Wells,New York,18-02-2023,,,,,,,,,,
f52cc0bd-61e3-4a83-a41b-3ef2c7c44f2e,e358d3fd-8c8c-4b3a-8cf2-9c9918654410,Jacob Young,589,21-12-2022,24-07-2026,2297.86,Paid,"4119 Williams Walks
Sheltonstad, VA 81689",578-789-5766x4251,57c847f0-ad66-4d71-bcc9-39041541bddb,Jordan Phelps,New York,,,,,,,,,,,
5353a4fc-6b4e-4ff5-a97f-46e2630e7615,c5e09c71-16d9-4693-9f32-0bd3dd031beb,David Avila,423,,,,Paid,"0685 Ian Canyon
Sotoport, WV 94200",554.979.8717x958,a9d43442-b2f0-421e-8cc7-d0c5309b01cc,Claudia Lopez,Phoenix,05-11-2022,8b08a9c6-16f7-488c-b03c-c369630c438b,22-05-2024,Security,"Play agree run single school any. Sense his step also gas.
Family run television.",Open,Alexandra Miller,,,Medium,2663.9
ed299912-d753-4628-b6ad-47a390435b87,1a9218b1-b2cc-4d4f-bd42-4a39b106cee7,Denise Graham,8293,,,,Paid,"872 Erika Road Apt. 382
New Ryan, OH 58683",001-357-299-5365x987,962b4dcf-16a0-4ba5-8638-e70ba5bea255,Stephanie Davidson,San Antonio,09-09-2024,ddf2c25b-f0bc-4c02-97dc-db657ff4fdd0,10-05-2024,Neighbor,Along just perhaps because good above. Bad kitchen stock section special side.,Open,Richard Martinez,,,Medium,2546.06
ca8112f1-4206-4454-a877-9179327f9bde,0e944271-70de-4590-ada2-51dcbd3d93d7,Tonya Escobar,6106,01-09-2023,15-12-2024,2779.94,Paid,"9242 Adkins Spring Suite 725
Kevinburgh, NE 55753",-2309,0df87a57-038d-460f-8c5b-01ad5233cfac,Jody Anderson,Phoenix,,,,,,,,,,,
ff280305-4faa-4ab8-9c91-3218fde9af72,84c75ae4-2373-4a8d-8e5a-ea6b63adcb66,Lori Walker,446,,,,Paid,"7683 Mary Trail Suite 114
Williamfort, MT 95375",(773)621-7504,1a71b6d4-9b76-47e0-bafc-60ae340c1ff3,Jeffrey Munoz,Dallas,12-12-2023,6a189e81-e32c-4c4a-bee5-f67a85098c95,11-07-2023,Security,"Moment international home.
Charge life different beautiful. Make strategy south public.",Open,Emily Rogers,,,Low,3998.01
33bc22a4-41a2-4d84-a0a9-e2db573349af,d1ddee16-6a0e-46cd-9fd1-cac53a69fa1d,Andrew Stewart,529,07-04-2023,01-11-2025,2626.4,Paid,"66683 Perez Stravenue Apt. 129
Lake Sean, PR 16683",+1-741-871-9934x7892,6d667f27-730f-4521-98ef-be896467ddd9,Bailey White,Chicago,,25279f60-91ef-4676-bf97-2fb71c43704d,06-01-2023,Maintenance,Loss able herself try those. Laugh rather activity size term. Possible eye process tonight.,In Progress,Samantha Perkins,,,High,4167.35
c4be4889-22ab-4496-a361-08056a024784,c95b1f6e-022f-4620-9822-cf231fb7c24a,Kirsten Saunders,51271,,,,Paid,"6117 Donna Heights
Tonychester, NJ 60677",7133827597,66fc6f78-c7fc-413a-9ecf-96f49d446cd5,Eric Robinson MD,San Diego,19-07-2023,,,,,,,,,,
8035b6d3-267b-468f-b518-3d186c25ac7c,b7d06306-e2bd-42ec-b9cb-b9860cff9212,Brian Taylor,67706,,,,Paid,"64495 Cristina Wall
Joshuafurt, CO 76256",2955817537,8473b50f-c91c-4509-a7e7-ec95e004fe3a,Shane Duke,Los Angeles,04-12-2023,,,,,,,,,,
fd13f7d7-4ea4-42b8-8ce0-7932b9b6af95,973857d5-946d-40e7-ab27-95f012bfc2a8,Cassandra Ball,73,,,,Paid,"33466 Burns Mountain Apt. 668
West Shannonside, GU 73127",510.737.0122,4555399a-b96b-4039-aae2-56075a4d7ab3,Paul Pollard,New York,09-09-2023,d9e09193-f03b-4e22-95e1-0507e4b11c31,06-07-2024,Neighbor,Game although state tax movement building. Too others opportunity television hot develop interview.,Resolved,Caleb Thompson,20-07-2024,Statement write enjoy someone discuss state project military.,Low,1571.2
ff0a6b53-ca9e-41da-ac01-30d07391abfd,75ff984a-57bc-4d4b-98e6-7b029545c07e,Jeremy Mcguire,138,,,,Paid,"Unit 4889 Box 3862
DPO AP 39066",001-779-693-5609x763,aa4b9c84-7fbf-45ea-b8fd-64a6372653c1,Philip Acevedo,Philadelphia,16-05-2024,,,,,,,,,,
fa989790-d843-4ace-a582-44e3882448b1,dac49734-e2e3-4465-b8ac-e400823cd201,Trevor Wiley,26815,,,,Paid,"17417 Ross Center
East Cynthia, KS 89353",001-225-900-7667,85a902bb-351c-421d-bb9d-d0bb1ab98f1c,Beth Morales,Los Angeles,03-03-2023,3ca7659f-2d9d-44ee-9aab-abb0a94f3736,28-01-2024,Maintenance,Of indeed teach all myself music quickly first. Consumer hotel four sell issue.,Resolved,Alison Morris,18-02-2024,Address final argue risk attention source approach wide happy everyone.,Low,540.76
5ebf2da1-8841-42f0-abb6-438461745398,dff58a87-1dd7-4155-953e-8a1239122b7e,Brian Simpson,818,,,,Paid,"340 Jasmine Overpass
Tammymouth, AS 43144",(663)645-6704,b70402f0-ca97-4c65-9b35-c8be9739ee62,Michael Henderson,Dallas,19-02-2024,,,,,,,,,,
fd8c3dcc-aa8a-4362-9c3f-3bce9fe59b93,0ced3495-43f1-40ab-b9e7-92cf0805b07a,Lauren Martin,62601,19-05-2023,14-11-2024,2824.31,Overdue,"6436 Tracy Motorway
Carpenterberg, LA 09618",+1-945-559-9824x540,1e1c6c3b-8586-4f44-b325-aefdd5b8290b,Russell Rose,San Antonio,,df0309ea-fc72-4c55-a192-e012e4ccd522,27-04-2024,Security,Show former individual student young edge. Again computer fast.,Resolved,Troy Briggs,15-05-2024,Show get less blood happy form very customer.,Medium,4281.85
0689d740-e10b-4aa0-97ef-1ecd0ca7b5e9,c16dd50e-aec7-4170-8ac1-977a5fbaba73,Eric Pearson,378,22-01-2023,03-08-2025,2534.24,Overdue,"32262 Samantha Tunnel
Port Michelle, AS 98069",(825)262-5935,670c9db0-e767-435b-b807-574eeb791cae,Justin Hansen,Philadelphia,,72487451-c558-4d51-ba6e-15f36a6620ad,16-05-2023,Neighbor,Increase tell where. Address truth fast this more low. After writer remain pattern agreement.,Open,Amy Hunter,,,High,3074.03
6b670c28-35e0-4c56-a35c-91924aabbb71,96b4d043-0e56-41a5-8c29-4c95f32c3492,Victoria Cooper,606,,,,Paid,"PSC 7889, Box 8560
APO AA 87541",485-227-9092x854,d6d48e4c-04bb-4cda-bd3c-61cd106a1c7d,Benjamin Howe,Los Angeles,21-05-2023,,,,,,,,,,
444979f5-61bb-4575-834d-c28d7764f77f,d7a1cd7c-b39b-41f9-8674-319034eb8dcd,William Jenkins,49139,,,,Paid,"247 Angela Brooks
New Rebekahchester, KS 51786",6266175647,3a0812f8-bad2-4b09-a6eb-e90ab9941487,Tammy Thompson,New York,06-08-2024,,,,,,,,,,
ae4460c6-401b-4bb2-8b17-cee328d0093a,cbf35380-cafa-4ffb-ad07-2690579bf347,Cindy Hawkins,6840,10-06-2023,18-05-2026,2503.97,Paid,"80609 Beck Lodge
Martinezfurt, FL 43074",+1-773-575-4465x888,9c0d4bb5-1307-4016-9ae6-9375bc13cb2b,Miguel Taylor,Phoenix,,4787c3de-ffae-48d9-acb8-d585c07a75fe,02-04-2024,Maintenance,He hard business want. Man white race to may old.,In Progress,Debra Salas,,,Medium,3323.13
ab99d302-7f62-4837-bd0d-8190ccf3664f,ed5038aa-b17f-4ba5-bfec-e293863a0ff6,Victor Cabrera,98972,27-04-2023,03-01-2025,2915.95,Paid,"2830 Porter Island
Christinaberg, NC 25535",(409)345-4541,cc080fe3-050d-4603-8423-78ef24f5f027,Alexander Wade,Houston,,,,,,,,,,,
92310b97-4baf-4db2-877d-43807fc21fef,50264747-8b39-469b-9189-0f3ea9785790,Matthew Miranda,317,27-10-2022,24-12-2024,2332.68,Overdue,"82259 Jonathan Extensions Suite 379
Youngmouth, ME 42721",+1-855-699-2180x564,9b070c99-1482-45b7-9642-5a06061b4798,Dr. Roberta Graves,Phoenix,,d054d4b1-2f04-4edb-9fa6-4429f7c02724,10-02-2023,Noise,Board wear good page. Staff people away. Kind fly stop.,In Progress,Destiny Watts,,,High,4977.9
c50ddc90-715d-421c-8b6d-a5fe2dc0198a,f5851c8b-8534-416d-ad59-42387b70fc57,Katie Hughes,31316,13-01-2023,19-01-2026,898.26,Paid,"704 Mclaughlin Center Apt. 637
Cookport, TX 79035",-5796,ba665714-ecef-40bd-b959-4c90295f3cfd,Renee Rivera,New York,,,,,,,,,,,
2425a9fe-77a7-4334-963d-be67fe133c3a,625c8741-b2b8-4965-914d-e041c7d723f1,Amanda Garrett,3290,,,,Paid,"USNV Bowen
FPO AP 62040",(781)726-2341,62f9d619-54aa-444b-b737-17e47f089dab,Harry Wagner,Dallas,20-07-2023,,,,,,,,,,
b61e4553-018d-4992-8476-3189f3bbfe93,28aa8ab8-68fa-4d2d-93ea-71c94c3feb4b,Pamela Trujillo,482,11-02-2023,15-07-2026,1522.25,Overdue,"304 Holmes Junctions
Michaelbury, LA 68206",+1-220-399-8154x1964,3a3202af-ed25-478f-8057-dc23a1e7264e,Thomas Smith,San Antonio,,,,,,,,,,,
70ce1e26-28e1-4852-aad4-8223fcb8463f,250e8239-afc3-442d-86a7-963132be399f,Justin Washington,74775,,,,Paid,"8235 Janet Extensions
Lake Amystad, AL 86926",+1-834-318-3466x4320,fb084505-a268-4dd7-8da8-94e4068752a6,Todd Clark,San Antonio,23-08-2023,,,,,,,,,,
dac7f734-31ef-483c-b37b-b1a91fbe1e9d,17f4806d-8b7b-4e95-aaec-9e41f7ac481d,Katherine Hill,51222,25-03-2023,21-06-2026,1014.25,Paid,"USCGC Gates
FPO AA 22055",001-953-738-5046x44928,96023fe6-cb83-46ca-969c-d47ec797fda2,Amy Contreras,New York,,2ba321a8-6e80-4815-8900-9d91ce351db3,02-05-2023,Billing,Tell score bed several doctor.,In Progress,Samantha Torres,,,Medium,1856.23
706895ae-6245-46c8-a4d9-74173b534a5e,6e6a2a2d-ff78-48e2-ad3f-9deac74bbe96,Angela Sanchez,864,27-11-2022,15-12-2025,2590.45,Overdue,"3949 Calvin Corner
Norrisport, MO 38637",742-302-2272,13a42413-356a-468a-8c9a-bb46ba9fa803,Madison Williams,San Antonio,,f2e998aa-450c-4360-9686-d965242a6505,30-10-2022,Noise,Through miss view. Information impact sell.,Resolved,Amanda Espinoza,28-11-2022,Have coach feeling figure director national.,Medium,4994.19
f8f6bfc2-517b-4ec1-9546-5f1525b18140,fb33f707-7f2c-48f2-a264-a17da1dd068b,Katherine Horne,96781,23-05-2023,11-03-2025,2376.48,Overdue,"075 Samuel Key
Taylorfort, NH 29751",7399979383,06cd40a3-a4b5-4071-8861-550b437673c2,Dale Rhodes,Houston,,cfbab088-0a2c-4eec-8b86-1629e0f8e3dd,03-11-2023,Maintenance,Film international about without law as seat. Between pay left family talk stop billion.,In Progress,Mrs. Tammy Morales,,,High,2536.71
99e0a9f5-b52c-4491-a1f3-1e332d341c16,23693c82-94f5-4800-a5ab-3c68af5fa7c3,Brian Brady,60261,22-09-2023,13-04-2026,2435.82,Paid,"83843 Rogers Glens
New Rebecca, AL 16771",001-322-229-0125x9785,6f049f4d-3c7c-47fc-aef0-e659b14b0cb2,Rodney Miller,Phoenix,,d37ad97d-1a9c-4325-9d1e-d0f5348f2f28,18-02-2024,Security,According soldier federal act big so of. Hard yes do today.,Resolved,Jessica Gordon,17-03-2024,Dream list wrong group dream allow.,High,2445.66
36b77c73-8fa2-4399-96b5-f2658bb6b5f3,dc04ceb4-c437-4607-bf45-b36018e8e856,Teresa Jones,70249,18-04-2023,23-09-2025,1385.12,Overdue,"5697 Jensen Ports Apt. 284
New Megan, IL 28937",(856)262-7881,58b5285d-6f6b-443a-9c55-07460b891da2,Philip Boyd,Philadelphia,,,,,,,,,,,
d457b0a8-0287-4b72-a574-f31471f470d3,ac8bcca1-7657-4954-81b3-c5e5b91754f5,Tim Contreras,71818,27-07-2023,30-07-2025,2675.27,Paid,"70904 Whitney Fork
Bushfurt, CO 79484",+1-892-267-3478x3372,cbb05144-cdc4-45e8-a5e4-9060e1598c44,John Blair,New York,,,,,,,,,,,
